time,stationID,in,out,线路,日期,最高气温℃,最低气温℃,天气,风向,风力
2019-01-12 17:00:00,52,1094,848,2,,,,,,
2019-01-12 18:00:00,52,880,659,2,,,,,,
2019-01-12 19:00:00,52,638,425,2,,,,,,
2019-01-13 07:00:00,52,197,605,2,,,,,,
2019-01-13 08:00:00,52,436,1021,2,,,,,,
2019-01-13 09:00:00,52,601,1011,2,,,,,,
2019-01-13 10:00:00,52,660,952,2,,,,,,
2019-01-13 11:00:00,52,781,773,2,,,,,,
2019-01-13 12:00:00,52,741,771,2,,,,,,
2019-01-13 13:00:00,52,691,991,2,,,,,,
2019-01-13 14:00:00,52,842,925,2,,,,,,
2019-01-13 15:00:00,52,968,666,2,,,,,,
2019-01-13 16:00:00,52,959,660,2,,,,,,
2019-01-13 17:00:00,52,1057,607,2,,,,,,
2019-01-13 18:00:00,52,740,456,2,,,,,,
2019-01-13 19:00:00,52,640,449,2,,,,,,
2019-01-19 07:00:00,52,257,619,2,,,,,,
2019-01-19 08:00:00,52,519,1126,2,,,,,,
2019-01-19 09:00:00,52,681,1166,2,,,,,,
2019-01-19 10:00:00,52,745,1019,2,,,,,,
2019-01-19 11:00:00,52,781,851,2,,,,,,
2019-01-19 12:00:00,52,817,829,2,,,,,,
2019-01-19 13:00:00,52,726,1017,2,,,,,,
2019-01-19 14:00:00,52,888,848,2,,,,,,
2019-01-19 15:00:00,52,1019,735,2,,,,,,
2019-01-19 16:00:00,52,1051,666,2,,,,,,
2019-01-19 17:00:00,52,1015,783,2,,,,,,
2019-01-19 18:00:00,52,798,606,2,,,,,,
2019-01-19 19:00:00,52,508,422,2,,,,,,
2019-01-20 07:00:00,52,190,573,2,,,,,,
2019-01-20 08:00:00,52,426,867,2,,,,,,
2019-01-20 09:00:00,52,575,928,2,,,,,,
2019-01-20 10:00:00,52,717,929,2,,,,,,
2019-01-20 11:00:00,52,796,679,2,,,,,,
2019-01-20 12:00:00,52,663,783,2,,,,,,
2019-01-20 13:00:00,52,665,904,2,,,,,,
2019-01-20 14:00:00,52,849,896,2,,,,,,
2019-01-20 15:00:00,52,880,757,2,,,,,,
2019-01-20 16:00:00,52,950,701,2,,,,,,
2019-01-20 17:00:00,52,940,676,2,,,,,,
2019-01-20 18:00:00,52,674,521,2,,,,,,
2019-01-20 19:00:00,52,455,333,2,,,,,,
2019-01-05 07:00:00,53,506,567,2,,,,,,
2019-01-05 08:00:00,53,954,1338,2,,,,,,
2019-01-05 09:00:00,53,780,1091,2,,,,,,
2019-01-05 10:00:00,53,702,761,2,,,,,,
2019-01-05 11:00:00,53,796,737,2,,,,,,
2019-01-05 12:00:00,53,853,752,2,,,,,,
2019-01-05 13:00:00,53,856,855,2,,,,,,
2019-01-05 14:00:00,53,941,867,2,,,,,,
2019-01-05 15:00:00,53,1035,817,2,,,,,,
2019-01-05 16:00:00,53,1325,928,2,,,,,,
2019-01-05 17:00:00,53,1350,1064,2,,,,,,
2019-01-05 18:00:00,53,976,956,2,,,,,,
2019-01-05 19:00:00,53,599,674,2,,,,,,
2019-01-06 07:00:00,53,394,455,2,,,,,,
2019-01-06 08:00:00,53,641,975,2,,,,,,
2019-01-06 09:00:00,53,687,789,2,,,,,,
2019-01-06 10:00:00,53,664,603,2,,,,,,
2019-01-06 11:00:00,53,690,745,2,,,,,,
2019-01-06 12:00:00,53,848,835,2,,,,,,
2019-01-06 13:00:00,53,800,905,2,,,,,,
2019-01-06 14:00:00,53,976,921,2,,,,,,
2019-01-06 15:00:00,53,970,907,2,,,,,,
2019-01-06 16:00:00,53,1307,1122,2,,,,,,
2019-01-06 17:00:00,53,1184,961,2,,,,,,
2019-01-06 18:00:00,53,836,823,2,,,,,,
2019-01-06 19:00:00,53,548,677,2,,,,,,
2019-01-12 07:00:00,53,578,574,2,,,,,,
2019-01-12 08:00:00,53,917,1317,2,,,,,,
2019-01-12 09:00:00,53,808,1090,2,,,,,,
2019-01-12 10:00:00,53,776,819,2,,,,,,
2019-01-12 11:00:00,53,737,803,2,,,,,,
2019-01-12 12:00:00,53,912,822,2,,,,,,
2019-01-12 13:00:00,53,907,841,2,,,,,,
2019-01-12 14:00:00,53,951,910,2,,,,,,
2019-01-12 15:00:00,53,949,897,2,,,,,,
2019-01-12 16:00:00,53,1350,1077,2,,,,,,
2019-01-12 17:00:00,53,1412,1209,2,,,,,,
2019-01-12 18:00:00,53,1009,945,2,,,,,,
2019-01-12 19:00:00,53,683,759,2,,,,,,
2019-01-13 07:00:00,53,361,525,2,,,,,,
2019-01-13 08:00:00,53,665,916,2,,,,,,
2019-01-13 09:00:00,53,654,827,2,,,,,,
2019-01-13 10:00:00,53,623,730,2,,,,,,
2019-01-13 11:00:00,53,765,666,2,,,,,,
2019-01-13 12:00:00,53,797,808,2,,,,,,
2019-01-13 13:00:00,53,879,884,2,,,,,,
2019-01-13 14:00:00,53,876,972,2,,,,,,
2019-01-13 15:00:00,53,1013,973,2,,,,,,
2019-01-13 16:00:00,53,1290,1067,2,,,,,,
2019-01-13 17:00:00,53,1229,1119,2,,,,,,
2019-01-13 18:00:00,53,877,877,2,,,,,,
2019-01-13 19:00:00,53,544,727,2,,,,,,
2019-01-19 07:00:00,53,539,481,2,,,,,,
2019-01-19 08:00:00,53,968,1304,2,,,,,,
2019-01-19 09:00:00,53,853,1068,2,,,,,,
2019-01-19 10:00:00,53,735,794,2,,,,,,
2019-01-19 11:00:00,53,704,712,2,,,,,,
2019-01-19 12:00:00,53,915,758,2,,,,,,
2019-01-19 13:00:00,53,945,850,2,,,,,,
2019-01-19 14:00:00,53,931,804,2,,,,,,
2019-01-19 15:00:00,53,978,808,2,,,,,,
2019-01-19 16:00:00,53,1354,1000,2,,,,,,
2019-01-19 17:00:00,53,1286,1080,2,,,,,,
2019-01-19 18:00:00,53,881,898,2,,,,,,
2019-01-19 19:00:00,53,607,722,2,,,,,,
2019-01-20 07:00:00,53,387,391,2,,,,,,
2019-01-20 08:00:00,53,645,910,2,,,,,,
2019-01-20 09:00:00,53,677,735,2,,,,,,
2019-01-20 10:00:00,53,660,631,2,,,,,,
2019-01-20 11:00:00,53,673,639,2,,,,,,
2019-01-20 12:00:00,53,759,655,2,,,,,,
2019-01-20 13:00:00,53,796,883,2,,,,,,
2019-01-20 14:00:00,53,840,885,2,,,,,,
2019-01-20 15:00:00,53,947,875,2,,,,,,
2019-01-20 16:00:00,53,1235,963,2,,,,,,
2019-01-20 17:00:00,53,1227,995,2,,,,,,
2019-01-20 18:00:00,53,762,749,2,,,,,,
2019-01-20 19:00:00,53,548,653,2,,,,,,
2019-01-05 07:00:00,55,530,409,2,,,,,,
2019-01-05 08:00:00,55,936,1225,2,,,,,,
2019-01-05 09:00:00,55,736,820,2,,,,,,
2019-01-05 10:00:00,55,678,674,2,,,,,,
2019-01-05 11:00:00,55,669,662,2,,,,,,
2019-01-05 12:00:00,55,889,844,2,,,,,,
2019-01-05 13:00:00,55,934,849,2,,,,,,
2019-01-05 14:00:00,55,910,823,2,,,,,,
2019-01-05 15:00:00,55,854,806,2,,,,,,
2019-01-05 16:00:00,55,977,911,2,,,,,,
2019-01-05 17:00:00,55,1263,1235,2,,,,,,
2019-01-05 18:00:00,55,1064,994,2,,,,,,
2019-01-05 19:00:00,55,669,758,2,,,,,,
2019-01-06 07:00:00,55,427,324,2,,,,,,
2019-01-06 08:00:00,55,618,828,2,,,,,,
2019-01-06 09:00:00,55,572,652,2,,,,,,
2019-01-06 10:00:00,55,604,586,2,,,,,,
2019-01-06 11:00:00,55,758,648,2,,,,,,
2019-01-06 12:00:00,55,813,752,2,,,,,,
2019-01-06 13:00:00,55,897,739,2,,,,,,
2019-01-06 14:00:00,55,951,863,2,,,,,,
2019-01-06 15:00:00,55,974,864,2,,,,,,
2019-01-06 16:00:00,55,851,897,2,,,,,,
2019-01-06 17:00:00,55,1204,1092,2,,,,,,
2019-01-06 18:00:00,55,882,929,2,,,,,,
2019-01-06 19:00:00,55,560,837,2,,,,,,
2019-01-12 07:00:00,55,603,384,2,,,,,,
2019-01-12 08:00:00,55,938,1181,2,,,,,,
2019-01-12 09:00:00,55,798,829,2,,,,,,
2019-01-12 10:00:00,55,702,742,2,,,,,,
2019-01-12 11:00:00,55,750,707,2,,,,,,
2019-01-12 12:00:00,55,995,770,2,,,,,,
2019-01-12 13:00:00,55,924,790,2,,,,,,
2019-01-12 14:00:00,55,921,779,2,,,,,,
2019-01-12 15:00:00,55,870,892,2,,,,,,
2019-01-12 16:00:00,55,990,915,2,,,,,,
2019-01-12 17:00:00,55,1231,1236,2,,,,,,
2019-01-12 18:00:00,55,1100,966,2,,,,,,
2019-01-12 19:00:00,55,664,767,2,,,,,,
2019-01-13 07:00:00,55,444,292,2,,,,,,
2019-01-13 08:00:00,55,621,741,2,,,,,,
2019-01-13 09:00:00,55,619,617,2,,,,,,
2019-01-13 10:00:00,55,703,578,2,,,,,,
2019-01-13 11:00:00,55,831,619,2,,,,,,
2019-01-13 12:00:00,55,847,728,2,,,,,,
2019-01-13 13:00:00,55,915,695,2,,,,,,
2019-01-13 14:00:00,55,879,894,2,,,,,,
2019-01-13 15:00:00,55,902,905,2,,,,,,
2019-01-13 16:00:00,55,935,959,2,,,,,,
2019-01-13 17:00:00,55,1008,1091,2,,,,,,
2019-01-13 18:00:00,55,906,1027,2,,,,,,
2019-01-13 19:00:00,55,569,861,2,,,,,,
2019-01-19 07:00:00,55,535,313,2,,,,,,
2019-01-19 08:00:00,55,867,995,2,,,,,,
2019-01-19 09:00:00,55,824,829,2,,,,,,
2019-01-19 10:00:00,55,681,658,2,,,,,,
2019-01-19 11:00:00,55,671,641,2,,,,,,
2019-01-19 12:00:00,55,884,758,2,,,,,,
2019-01-19 13:00:00,55,875,728,2,,,,,,
2019-01-19 14:00:00,55,870,738,2,,,,,,
2019-01-19 15:00:00,55,913,741,2,,,,,,
2019-01-19 16:00:00,55,811,819,2,,,,,,
2019-01-19 17:00:00,55,1035,1197,2,,,,,,
2019-01-19 18:00:00,55,973,978,2,,,,,,
2019-01-19 19:00:00,55,593,795,2,,,,,,
2019-01-20 07:00:00,55,374,214,2,,,,,,
2019-01-20 08:00:00,55,616,618,2,,,,,,
2019-01-20 09:00:00,55,639,577,2,,,,,,
2019-01-20 10:00:00,55,620,546,2,,,,,,
2019-01-20 11:00:00,55,669,660,2,,,,,,
2019-01-20 12:00:00,55,748,632,2,,,,,,
2019-01-20 13:00:00,55,888,747,2,,,,,,
2019-01-20 14:00:00,55,975,841,2,,,,,,
2019-01-20 15:00:00,55,836,822,2,,,,,,
2019-01-20 16:00:00,55,870,949,2,,,,,,
2019-01-20 17:00:00,55,904,1101,2,,,,,,
2019-01-20 18:00:00,55,844,987,2,,,,,,
2019-01-20 19:00:00,55,552,833,2,,,,,,
2019-01-05 07:00:00,56,553,534,2,,,,,,
2019-01-05 08:00:00,56,907,1266,2,,,,,,
2019-01-05 09:00:00,56,761,961,2,,,,,,
2019-01-05 10:00:00,56,853,874,2,,,,,,
2019-01-05 11:00:00,56,886,782,2,,,,,,
2019-01-05 12:00:00,56,1085,871,2,,,,,,
2019-01-05 13:00:00,56,1032,942,2,,,,,,
2019-01-05 14:00:00,56,908,913,2,,,,,,
2019-01-05 15:00:00,56,1032,1014,2,,,,,,
2019-01-05 16:00:00,56,968,998,2,,,,,,
2019-01-05 17:00:00,56,1354,1244,2,,,,,,
2019-01-05 18:00:00,56,1078,1148,2,,,,,,
2019-01-05 19:00:00,56,625,892,2,,,,,,
2019-01-06 07:00:00,56,422,438,2,,,,,,
2019-01-06 08:00:00,56,614,719,2,,,,,,
2019-01-06 09:00:00,56,699,684,2,,,,,,
2019-01-06 10:00:00,56,802,784,2,,,,,,
2019-01-06 11:00:00,56,820,698,2,,,,,,
2019-01-06 12:00:00,56,934,742,2,,,,,,
2019-01-06 13:00:00,56,948,867,2,,,,,,
2019-01-06 14:00:00,56,842,856,2,,,,,,
2019-01-06 15:00:00,56,1070,959,2,,,,,,
2019-01-06 16:00:00,56,1056,1075,2,,,,,,
2019-01-06 17:00:00,56,1008,1186,2,,,,,,
2019-01-06 18:00:00,56,751,1035,2,,,,,,
2019-01-06 19:00:00,56,496,923,2,,,,,,
2019-01-12 07:00:00,56,601,646,2,,,,,,
2019-01-12 08:00:00,56,896,1158,2,,,,,,
2019-01-12 09:00:00,56,894,1074,2,,,,,,
2019-01-12 10:00:00,56,907,919,2,,,,,,
2019-01-12 11:00:00,56,855,736,2,,,,,,
2019-01-12 12:00:00,56,1108,818,2,,,,,,
2019-01-12 13:00:00,56,1005,916,2,,,,,,
2019-01-12 14:00:00,56,971,928,2,,,,,,
2019-01-12 15:00:00,56,1053,1087,2,,,,,,
2019-01-12 16:00:00,56,1190,1089,2,,,,,,
2019-01-12 17:00:00,56,1216,1295,2,,,,,,
2019-01-12 18:00:00,56,1106,1147,2,,,,,,
2019-01-12 19:00:00,56,647,972,2,,,,,,
2019-01-13 07:00:00,56,400,439,2,,,,,,
2019-01-13 08:00:00,56,601,691,2,,,,,,
2019-01-13 09:00:00,56,690,717,2,,,,,,
2019-01-13 10:00:00,56,828,745,2,,,,,,
2019-01-13 11:00:00,56,826,674,2,,,,,,
2019-01-13 12:00:00,56,917,766,2,,,,,,
2019-01-13 13:00:00,56,953,876,2,,,,,,
2019-01-13 14:00:00,56,963,993,2,,,,,,
2019-01-13 15:00:00,56,1020,1053,2,,,,,,
2019-01-13 16:00:00,56,963,1109,2,,,,,,
2019-01-13 17:00:00,56,1021,1267,2,,,,,,
2019-01-13 18:00:00,56,752,1193,2,,,,,,
2019-01-13 19:00:00,56,592,934,2,,,,,,
2019-01-19 07:00:00,56,535,521,2,,,,,,
2019-01-19 08:00:00,56,987,1192,2,,,,,,
2019-01-19 09:00:00,56,915,1121,2,,,,,,
2019-01-19 10:00:00,56,941,837,2,,,,,,
2019-01-19 11:00:00,56,852,836,2,,,,,,
2019-01-19 12:00:00,56,1029,864,2,,,,,,
2019-01-19 13:00:00,56,1030,924,2,,,,,,
2019-01-19 14:00:00,56,922,980,2,,,,,,
2019-01-19 15:00:00,56,961,984,2,,,,,,
2019-01-19 16:00:00,56,1014,1071,2,,,,,,
2019-01-19 17:00:00,56,1168,1286,2,,,,,,
2019-01-19 18:00:00,56,957,1080,2,,,,,,
2019-01-19 19:00:00,56,613,933,2,,,,,,
2019-01-20 07:00:00,56,402,354,2,,,,,,
2019-01-20 08:00:00,56,616,725,2,,,,,,
2019-01-20 09:00:00,56,740,755,2,,,,,,
2019-01-20 10:00:00,56,871,718,2,,,,,,
2019-01-20 11:00:00,56,829,705,2,,,,,,
2019-01-20 12:00:00,56,868,757,2,,,,,,
2019-01-20 13:00:00,56,1011,902,2,,,,,,
2019-01-20 14:00:00,56,1039,985,2,,,,,,
2019-01-20 15:00:00,56,1022,1025,2,,,,,,
2019-01-20 16:00:00,56,941,1112,2,,,,,,
2019-01-20 17:00:00,56,1147,1223,2,,,,,,
2019-01-20 18:00:00,56,766,1156,2,,,,,,
2019-01-20 19:00:00,56,553,918,2,,,,,,
2019-01-05 07:00:00,57,1043,185,2,,,,,,
2019-01-05 08:00:00,57,1810,411,2,,,,,,
2019-01-05 09:00:00,57,1136,532,2,,,,,,
2019-01-05 10:00:00,57,950,504,2,,,,,,
2019-01-05 11:00:00,57,897,462,2,,,,,,
2019-01-05 12:00:00,57,1052,515,2,,,,,,
2019-01-05 13:00:00,57,989,575,2,,,,,,
2019-01-05 14:00:00,57,953,597,2,,,,,,
2019-01-05 15:00:00,57,868,660,2,,,,,,
2019-01-05 16:00:00,57,903,904,2,,,,,,
2019-01-05 17:00:00,57,939,1142,2,,,,,,
2019-01-05 18:00:00,57,825,1286,2,,,,,,
2019-01-05 19:00:00,57,456,975,2,,,,,,
2019-01-06 07:00:00,57,769,173,2,,,,,,
2019-01-06 08:00:00,57,1170,412,2,,,,,,
2019-01-06 09:00:00,57,981,382,2,,,,,,
2019-01-06 10:00:00,57,927,431,2,,,,,,
2019-01-06 11:00:00,57,994,421,2,,,,,,
2019-01-06 12:00:00,57,1099,539,2,,,,,,
2019-01-06 13:00:00,57,1067,599,2,,,,,,
2019-01-06 14:00:00,57,1035,664,2,,,,,,
2019-01-06 15:00:00,57,941,727,2,,,,,,
2019-01-06 16:00:00,57,949,914,2,,,,,,
2019-01-06 17:00:00,57,871,1124,2,,,,,,
2019-01-06 18:00:00,57,638,1134,2,,,,,,
2019-01-06 19:00:00,57,499,995,2,,,,,,
2019-01-12 07:00:00,57,1119,161,2,,,,,,
2019-01-12 08:00:00,57,1782,545,2,,,,,,
2019-01-12 09:00:00,57,1372,515,2,,,,,,
2019-01-12 10:00:00,57,1129,480,2,,,,,,
2019-01-12 11:00:00,57,1046,486,2,,,,,,
2019-01-12 12:00:00,57,1197,616,2,,,,,,
2019-01-12 13:00:00,57,1165,610,2,,,,,,
2019-01-12 14:00:00,57,1062,719,2,,,,,,
2019-01-12 15:00:00,57,921,704,2,,,,,,
2019-01-12 16:00:00,57,1013,894,2,,,,,,
2019-01-12 17:00:00,57,1013,1197,2,,,,,,
2019-01-12 18:00:00,57,762,1235,2,,,,,,
2019-01-12 19:00:00,57,560,1020,2,,,,,,
2019-01-13 07:00:00,57,721,175,2,,,,,,
2019-01-13 08:00:00,57,1215,380,2,,,,,,
2019-01-13 09:00:00,57,1016,454,2,,,,,,
2019-01-13 10:00:00,57,1017,490,2,,,,,,
2019-01-13 11:00:00,57,973,481,2,,,,,,
2019-01-13 12:00:00,57,1142,539,2,,,,,,
2019-01-13 13:00:00,57,1183,591,2,,,,,,
2019-01-13 14:00:00,57,1133,704,2,,,,,,
2019-01-13 15:00:00,57,1013,749,2,,,,,,
2019-01-13 16:00:00,57,930,941,2,,,,,,
2019-01-13 17:00:00,57,970,1148,2,,,,,,
2019-01-13 18:00:00,57,734,1253,2,,,,,,
2019-01-13 19:00:00,57,479,1092,2,,,,,,
2019-01-19 07:00:00,57,1036,231,2,,,,,,
2019-01-19 08:00:00,57,1897,471,2,,,,,,
2019-01-19 09:00:00,57,1499,570,2,,,,,,
2019-01-19 10:00:00,57,1224,543,2,,,,,,
2019-01-19 11:00:00,57,1144,535,2,,,,,,
2019-01-19 12:00:00,57,1248,608,2,,,,,,
2019-01-19 13:00:00,57,1233,691,2,,,,,,
2019-01-19 14:00:00,57,1153,757,2,,,,,,
2019-01-19 15:00:00,57,1062,805,2,,,,,,
2019-01-19 16:00:00,57,1004,869,2,,,,,,
2019-01-19 17:00:00,57,967,1198,2,,,,,,
2019-01-19 18:00:00,57,818,1268,2,,,,,,
2019-01-19 19:00:00,57,510,1061,2,,,,,,
2019-01-20 07:00:00,57,737,167,2,,,,,,
2019-01-20 08:00:00,57,1154,421,2,,,,,,
2019-01-20 09:00:00,57,1143,447,2,,,,,,
2019-01-20 10:00:00,57,1140,470,2,,,,,,
2019-01-20 11:00:00,57,1166,501,2,,,,,,
2019-01-20 12:00:00,57,1243,604,2,,,,,,
2019-01-20 13:00:00,57,1321,643,2,,,,,,
2019-01-20 14:00:00,57,1232,787,2,,,,,,
2019-01-20 15:00:00,57,1083,848,2,,,,,,
2019-01-20 16:00:00,57,1045,1093,2,,,,,,
2019-01-20 17:00:00,57,946,1264,2,,,,,,
2019-01-20 18:00:00,57,690,1261,2,,,,,,
2019-01-20 19:00:00,57,454,1073,2,,,,,,
2019-01-05 07:00:00,58,666,240,2,,,,,,
2019-01-05 08:00:00,58,1194,577,2,,,,,,
2019-01-05 09:00:00,58,911,607,2,,,,,,
2019-01-05 10:00:00,58,684,550,2,,,,,,
2019-01-05 11:00:00,58,736,512,2,,,,,,
2019-01-05 12:00:00,58,826,672,2,,,,,,
2019-01-05 13:00:00,58,931,739,2,,,,,,
2019-01-05 14:00:00,58,806,708,2,,,,,,
2019-01-05 15:00:00,58,710,768,2,,,,,,
2019-01-05 16:00:00,58,799,905,2,,,,,,
2019-01-05 17:00:00,58,962,1156,2,,,,,,
2019-01-05 18:00:00,58,751,1221,2,,,,,,
2019-01-05 19:00:00,58,550,862,2,,,,,,
2019-01-06 07:00:00,58,508,216,2,,,,,,
2019-01-06 08:00:00,58,825,413,2,,,,,,
2019-01-06 09:00:00,58,707,477,2,,,,,,
2019-01-06 10:00:00,58,685,519,2,,,,,,
2019-01-06 11:00:00,58,734,551,2,,,,,,
2019-01-06 12:00:00,58,875,648,2,,,,,,
2019-01-06 13:00:00,58,935,671,2,,,,,,
2019-01-06 14:00:00,58,868,771,2,,,,,,
2019-01-06 15:00:00,58,773,833,2,,,,,,
2019-01-06 16:00:00,58,766,1013,2,,,,,,
2019-01-06 17:00:00,58,815,1184,2,,,,,,
2019-01-06 18:00:00,58,648,1124,2,,,,,,
2019-01-06 19:00:00,58,486,871,2,,,,,,
2019-01-12 07:00:00,58,732,264,2,,,,,,
2019-01-12 08:00:00,58,1214,619,2,,,,,,
2019-01-12 09:00:00,58,924,648,2,,,,,,
2019-01-12 10:00:00,58,807,573,2,,,,,,
2019-01-12 11:00:00,58,743,568,2,,,,,,
2019-01-12 12:00:00,58,891,653,2,,,,,,
2019-01-12 13:00:00,58,876,764,2,,,,,,
2019-01-12 14:00:00,58,897,703,2,,,,,,
2019-01-12 15:00:00,58,878,791,2,,,,,,
2019-01-12 16:00:00,58,828,901,2,,,,,,
2019-01-12 17:00:00,58,969,1120,2,,,,,,
2019-01-12 18:00:00,58,754,1262,2,,,,,,
2019-01-12 19:00:00,58,537,894,2,,,,,,
2019-01-13 07:00:00,58,516,249,2,,,,,,
2019-01-13 08:00:00,58,801,436,2,,,,,,
2019-01-13 09:00:00,58,776,491,2,,,,,,
2019-01-13 10:00:00,58,738,518,2,,,,,,
2019-01-13 11:00:00,58,763,614,2,,,,,,
2019-01-13 12:00:00,58,892,665,2,,,,,,
2019-01-13 13:00:00,58,925,643,2,,,,,,
2019-01-13 14:00:00,58,887,748,2,,,,,,
2019-01-13 15:00:00,58,863,860,2,,,,,,
2019-01-13 16:00:00,58,771,1079,2,,,,,,
2019-01-13 17:00:00,58,831,1154,2,,,,,,
2019-01-13 18:00:00,58,742,1153,2,,,,,,
2019-01-13 19:00:00,58,565,1026,2,,,,,,
2019-01-19 07:00:00,58,687,272,2,,,,,,
2019-01-19 08:00:00,58,1224,589,2,,,,,,
2019-01-19 09:00:00,58,994,641,2,,,,,,
2019-01-19 10:00:00,58,1003,590,2,,,,,,
2019-01-19 11:00:00,58,839,579,2,,,,,,
2019-01-19 12:00:00,58,960,681,2,,,,,,
2019-01-19 13:00:00,58,956,738,2,,,,,,
2019-01-19 14:00:00,58,859,732,2,,,,,,
2019-01-19 15:00:00,58,846,779,2,,,,,,
2019-01-19 16:00:00,58,791,980,2,,,,,,
2019-01-19 17:00:00,58,852,1150,2,,,,,,
2019-01-19 18:00:00,58,815,1169,2,,,,,,
2019-01-19 19:00:00,58,580,920,2,,,,,,
2019-01-20 07:00:00,58,497,202,2,,,,,,
2019-01-20 08:00:00,58,817,444,2,,,,,,
2019-01-20 09:00:00,58,830,545,2,,,,,,
2019-01-20 10:00:00,58,805,565,2,,,,,,
2019-01-20 11:00:00,58,801,566,2,,,,,,
2019-01-20 12:00:00,58,909,574,2,,,,,,
2019-01-20 13:00:00,58,949,723,2,,,,,,
2019-01-20 14:00:00,58,949,751,2,,,,,,
2019-01-20 15:00:00,58,877,862,2,,,,,,
2019-01-20 16:00:00,58,809,1035,2,,,,,,
2019-01-20 17:00:00,58,846,1278,2,,,,,,
2019-01-20 18:00:00,58,706,1221,2,,,,,,
2019-01-20 19:00:00,58,491,928,2,,,,,,
2019-01-05 07:00:00,59,486,316,2,,,,,,
2019-01-05 08:00:00,59,796,1051,2,,,,,,
2019-01-05 09:00:00,59,660,929,2,,,,,,
2019-01-05 10:00:00,59,635,752,2,,,,,,
2019-01-05 11:00:00,59,562,744,2,,,,,,
2019-01-05 12:00:00,59,804,853,2,,,,,,
2019-01-05 13:00:00,59,832,804,2,,,,,,
2019-01-05 14:00:00,59,757,837,2,,,,,,
2019-01-05 15:00:00,59,924,862,2,,,,,,
2019-01-05 16:00:00,59,932,975,2,,,,,,
2019-01-05 17:00:00,59,1162,1060,2,,,,,,
2019-01-05 18:00:00,59,1297,1023,2,,,,,,
2019-01-05 19:00:00,59,702,685,2,,,,,,
2019-01-06 07:00:00,59,382,250,2,,,,,,
2019-01-06 08:00:00,59,592,648,2,,,,,,
2019-01-06 09:00:00,59,565,551,2,,,,,,
2019-01-06 10:00:00,59,572,665,2,,,,,,
2019-01-06 11:00:00,59,604,602,2,,,,,,
2019-01-06 12:00:00,59,768,766,2,,,,,,
2019-01-06 13:00:00,59,806,748,2,,,,,,
2019-01-06 14:00:00,59,924,747,2,,,,,,
2019-01-06 15:00:00,59,812,776,2,,,,,,
2019-01-06 16:00:00,59,825,856,2,,,,,,
2019-01-06 17:00:00,59,927,1019,2,,,,,,
2019-01-06 18:00:00,59,873,934,2,,,,,,
2019-01-06 19:00:00,59,634,695,2,,,,,,
2019-01-12 07:00:00,59,517,342,2,,,,,,
2019-01-12 08:00:00,59,840,909,2,,,,,,
2019-01-12 09:00:00,59,725,937,2,,,,,,
2019-01-12 10:00:00,59,726,770,2,,,,,,
2019-01-12 11:00:00,59,641,648,2,,,,,,
2019-01-12 12:00:00,59,900,832,2,,,,,,
2019-01-12 13:00:00,59,937,809,2,,,,,,
2019-01-12 14:00:00,59,795,800,2,,,,,,
2019-01-12 15:00:00,59,926,924,2,,,,,,
2019-01-12 16:00:00,59,850,1025,2,,,,,,
2019-01-12 17:00:00,59,1090,1191,2,,,,,,
2019-01-12 18:00:00,59,1245,1125,2,,,,,,
2019-01-12 19:00:00,59,708,746,2,,,,,,
2019-01-13 07:00:00,59,359,261,2,,,,,,
2019-01-13 08:00:00,59,603,653,2,,,,,,
2019-01-13 09:00:00,59,598,611,2,,,,,,
2019-01-13 10:00:00,59,653,573,2,,,,,,
2019-01-13 11:00:00,59,660,629,2,,,,,,
2019-01-13 12:00:00,59,837,706,2,,,,,,
2019-01-13 13:00:00,59,1008,759,2,,,,,,
2019-01-13 14:00:00,59,893,787,2,,,,,,
2019-01-13 15:00:00,59,944,890,2,,,,,,
2019-01-13 16:00:00,59,859,893,2,,,,,,
2019-01-13 17:00:00,59,1033,1161,2,,,,,,
2019-01-13 18:00:00,59,859,930,2,,,,,,
2019-01-13 19:00:00,59,667,715,2,,,,,,
2019-01-19 07:00:00,59,514,233,2,,,,,,
2019-01-19 08:00:00,59,811,968,2,,,,,,
2019-01-19 09:00:00,59,820,865,2,,,,,,
2019-01-19 10:00:00,59,707,766,2,,,,,,
2019-01-19 11:00:00,59,624,708,2,,,,,,
2019-01-19 12:00:00,59,840,815,2,,,,,,
2019-01-19 13:00:00,59,909,788,2,,,,,,
2019-01-19 14:00:00,59,883,807,2,,,,,,
2019-01-19 15:00:00,59,830,912,2,,,,,,
2019-01-19 16:00:00,59,925,967,2,,,,,,
2019-01-19 17:00:00,59,992,1117,2,,,,,,
2019-01-19 18:00:00,59,1006,1029,2,,,,,,
2019-01-19 19:00:00,59,765,759,2,,,,,,
2019-01-20 07:00:00,59,392,206,2,,,,,,
2019-01-20 08:00:00,59,599,606,2,,,,,,
2019-01-20 09:00:00,59,604,726,2,,,,,,
2019-01-20 10:00:00,59,687,647,2,,,,,,
2019-01-20 11:00:00,59,643,675,2,,,,,,
2019-01-20 12:00:00,59,900,698,2,,,,,,
2019-01-20 13:00:00,59,912,808,2,,,,,,
2019-01-20 14:00:00,59,970,881,2,,,,,,
2019-01-20 15:00:00,59,1012,851,2,,,,,,
2019-01-20 16:00:00,59,898,1016,2,,,,,,
2019-01-20 17:00:00,59,963,1218,2,,,,,,
2019-01-20 18:00:00,59,890,1002,2,,,,,,
